zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,garage,sanitized_text
85029,single_family,1971.0,,450058.0,,1720.0,261.66,1.0,,0.0,,,2.0,
85286,single_family,1998.0,478937.0,478946.0,1.0,1380.0,347.06,1.0,3.0,2.0,2.0,2.0,2.0,"The great room opens to the backyard, perfect for an indoor/outdoor entertaining. Primary suite includes a walk-in closet & updated bathroom with new shower and dual vanities. Outside enjoy a covered patio, spacious yard with new sod, storage shed, and new front landscaping."
85353,single_family,2008.0,359997.0,359941.0,0.9998,1440.0,249.96,1.0,3.0,2.0,2.0,2.0,2.0,"Backyard is an entertainers paradise featuring a beautiful pool surrounded by natural travertine pavers, artificial turf, above ground spa and a covered patio. House solar system also features a Tesla house battery allowing you to bank your own energy in case of outage."
85203,single_family,1969.0,844947.0,855071.0,1.012,3160.0,270.59,1.0,5.0,3.0,3.0,3.0,2.0,"The main residence features four bedrooms and two full baths, thoughtfully arranged on one wing of the home. The private mother-in-law / guest suite is located off the garage with its own exterior entrance, kitchenette, and laundry hookups."
85132,single_family,2018.0,358940.0,363095.0,1.0116,2070.0,175.41,1.0,4.0,2.0,2.0,2.0,2.0,You must see this Gorgeous Home with too many upgrades to mention.
86005,single_family,1997.0,599934.0,589942.0,0.9833,390.0,1512.67,1.0,3.0,2.0,2.0,2.0,2.0,"University Heights, just minutes from NAU, is a charming 3-bed, 2-bath home. The layout blends comfort and functionality-ideal for full-time living or a weekend escape. The oversized garage offers room for vehicles, storage, and outdoor gear."
85286,single_family,1996.0,454922.0,450089.0,0.9894,1300.0,346.22,1.0,3.0,2.0,2.0,2.0,2.0,"Move-in ready home tucked away on a quiet cul-de-sac in Pecos Aldea, one of Chandler's most convenient locations with easy freeway access. Vaulted ceilings and abundant natural light create an open, airy feel throughout."
85387,single_family,2021.0,584938.0,589915.0,1.0085,2820.0,209.19,2.0,4.0,3.0,2.0,2.0,3.0,The gourmet kitchen features stainless steel appliances and an oversized island. A 3-car tandem garage with built-in storage cabinets adds convenience and functionality. A fenced-in pool is perfect for relaxing or cooling off during hot summer days.
85392,single_family,1990.0,512577.0,500067.0,0.9756,3190.0,156.76,2.0,5.0,3.0,2.0,2.0,2.0,"The large backyard is perfect for families, featuring a sparkling pool for summer fun and plenty of room to play, relax, or entertain."
85648,single_family,2025.0,283088.0,282933.0,0.9995,1650.0,171.47,1.0,3.0,2.0,2.0,2.0,2.0,"The open-concept layout creates an ideal space for both everyday living and entertaining. Elegant tile flooring flows seamlessly throughout, enhancing the home's bright, airy feel."
85022,single_family,1994.0,419908.0,419902.0,1.0,1590.0,264.09,2.0,3.0,3.0,2.0,2.0,2.0,"The home is located in North Central Phoenix, Arizona. It is located near multiple parks, loop 101 and numerous restaurants. The home features a family room and living room."
85375,single_family,1980.0,339345.0,320086.0,0.9432,1330.0,240.67,1.0,2.0,2.0,2.0,2.0,2.0,"Sun City West features resort-style amenities including golf courses, recreation centers, pools, fitness facilities, clubs, and endless social activities. Conveniently close to shopping, dining, medical services, and walking paths."
85140,single_family,2020.0,575057.0,574938.0,0.9998,2030.0,283.22,1.0,3.0,3.0,2.0,2.0,2.0,"The Ovation Adult Community is built in 2020. The 3 bedroom, 2.5-bath home has 2,033 square feet of living space. The open-concept, split floor plan layout features modern finishes, generous natural light, and seamless flow."
85043,single_family,2020.0,,305096.0,,1340.0,227.68,,,0.0,,,,
85756,single_family,2009.0,304804.0,305070.0,1.0009,1390.0,219.47,1.0,3.0,2.0,2.0,2.0,2.0,"Sycamore Park is located in the Vail school district and offers close proximity to the I-10 interstate, Raytheon, and Davis-Monthan Air Force Base. The 3-bedroom, 2-bath home also features fresh interior paint throughout."
85022,single_family,1996.0,,400054.0,,1380.0,289.89,1.0,,0.0,,,2.0,
86409,single_family,1997.0,238077.0,228091.0,0.9581,1400.0,162.92,1.0,3.0,2.0,2.0,2.0,2.0,"The primary bedroom features a walk-in closet, providing generous storage and a private retreat. The living room has new carpet, giving the interior a fresh, clean feel and added comfort. Outside, you ll find a small covered front patio that adds curb appeal and a welcoming entry."
85132,single_family,2021.0,397090.0,393094.0,0.9899,1890.0,207.99,1.0,2.0,2.0,2.0,2.0,2.0,"The owner's suite is a true retreat, featuring dual sinks with separate vanities. The open great room, with its built-in entertainment center and cozy electric fireplace, creates the perfect setting to entertain friends and family."
85373,single_family,1977.0,289921.0,285072.0,0.9833,1010.0,282.25,1.0,2.0,1.0,1.0,1.0,2.0,"The 2-bedroom, 1-bath home is nestled on a generous lot with mature fruit trees. The property offers a peaceful setting with plenty of outdoor space for relaxing, gardening, or entertaining. The cozy living room welcomes you with warmth and natural light."
86301,single_family,1990.0,547938.0,547915.0,1.0,1820.0,301.05,,3.0,2.0,2.0,2.0,2.0,"Yavapai Hills subdivision offers access to a clubhouse, pool, tennis/pickleball courts, and hiking trails. A new roof was installed in 2024."
85379,single_family,2005.0,439824.0,439961.0,1.0003,2960.0,148.64,2.0,4.0,3.0,2.0,2.0,3.0,"Fantastic opportunity to own this spacious home featuring 4 bedrooms, 2.5 bathrooms, plus a den and a loft. Enjoy both a separate family room and living room, along with a formal dining area and an eat-in kitchen. The low-maintenance backyard offers a brick-paver patio and artificial turf."
85212,single_family,2023.0,456084.0,445093.0,0.9759,1780.0,250.05,2.0,3.0,3.0,2.0,2.0,2.0,"The open-concept layout features wood-look laminate flooring in a light natural shade. The kitchen boasts granite countertops, a walk-in pantry, and a spacious island that opens directly to the family room. The primary suite offers a spa-like retreat with a spaciousWalk-in shower."
86441,single_family,2004.0,38551.0,36932.0,0.958,620.0,59.57,,1.0,1.0,,1.0,,"All MATERIALs are there ALREADY, and outSIDE PANels are there to FINSH. ELECTRical WIre is also included in MATERials NEEDed to complete WIRING."
85040,single_family,2018.0,460080.0,465063.0,1.0108,1740.0,267.28,1.0,3.0,2.0,2.0,2.0,2.0,"South Mountain stunner sits on a premium lot and offers a seamless blend of style, comfort, and indoor-outdoor connection. Sunlit living spaces and three bedrooms plus an office flow effortlessly, creating an inviting setting for entertaining or unwinding at home."
85755,single_family,2007.0,425075.0,409925.0,0.9644,1630.0,251.49,1.0,3.0,2.0,2.0,2.0,2.0,"The kitchen shines with stainless steel appliances and granite counters, pantry, and dining area with bay window. Enjoy the easy maintenance yard and practice your golf game on the backyard putting green. Relax year round on the screened in patio, perfect for morning coffee or evening gatherings."
85933,single_family,2009.0,294953.0,295063.0,1.0004,770.0,383.2,1.0,2.0,1.0,1.0,1.0,,"The ''mini me'' 16x16 casita is designed to look like the main cabin with great-room/sleeping area, T&G interior, laminate flooring and window A/C unit. All this on paved county maintained roads for easy access, summer or winter."
85306,single_family,1983.0,349837.0,354081.0,1.0121,1120.0,316.14,1.0,3.0,2.0,2.0,2.0,2.0,"Both baths have been completely overhauled & look like a million bucks. New fixtures thru-out including lights, fans, faucets, sinks & bath fixtures. New flooring, paint & a custom entertainment wall with electric fireplace built with your huge TV in mind."
86038,single_family,1982.0,474928.0,409912.0,0.8631,320.0,1280.97,,3.0,2.0,2.0,2.0,,"Ponderosa Pines of Mormon Lake AZ. Sought after Tall Pine subdivision that features water year round. Rustic 2 bedroom with full loft, 2 bathrooms, cathedral ceilings, updated kitchen, spacious dining area, 2 large bdrms downstairs and full bathroom."
85326,single_family,2025.0,432217.0,432220.0,1.0,2050.0,210.84,1.0,4.0,3.0,3.0,3.0,2.0,"The Jubilee offers 4 bedrooms, 3 bathrooms, plus a versatile flex space perfect for a home office or playroom. Bedroom 4 features its own private bath-ideal for guests."
85249,single_family,2002.0,440064.0,431911.0,0.9815,1840.0,234.73,2.0,3.0,3.0,2.0,2.0,2.0,"This 3 bed, 2.5 bath home features a kitchen with updated cabinets, farmhouse sink, pantry, and stainless steel appliances. Upstairs you'll find a spacious primary suite with two walk-in closets and bath with dual sinks."
85331,single_family,2019.0,549917.0,540071.0,0.9821,2300.0,234.81,2.0,3.0,3.0,2.0,2.0,2.0,The open master suite features a large walk-in shower and closet. Enjoy a low-maintenance backyard with artificial grass and a covered patio-perfect for Arizona living.
85615,single_family,2005.0,,84901.0,,1910.0,44.45,1.0,,0.0,,,,
85326,single_family,1967.0,325075.0,327937.0,1.0088,700.0,468.48,1.0,2.0,1.0,1.0,1.0,,"Over 2.5 acres of freedom in Buckeye with no HOA and room to live how you want. Flat usable acreage ideal for horses, riding, RVs, trailers, toys, workshops, and outdoor recreation."
86336,single_family,1996.0,749090.0,749915.0,1.0011,1760.0,426.09,1.0,3.0,2.0,2.0,2.0,2.0,"Well-maintained 3 bed, 2 bath home in desirable West Sedona neighborhood set back from the street. Bright living and dining areas with high ceilings create an open feel. Oversized two-car garage with storage shed and peekaboo views of Thunder Mountain."
85345,single_family,1984.0,315946.0,315923.0,0.9999,1270.0,248.76,1.0,3.0,2.0,2.0,2.0,2.0,"The home needs exterior paint, interior paint, new carpet, and some general handyman repairs, but the fundamentals are solid."
85364,single_family,1979.0,,310098.0,,1940.0,159.84,1.0,4.0,2.0,2.0,2.0,2.0,
85745,single_family,1987.0,,260061.0,,1280.0,203.17,1.0,,0.0,,,2.0,
85396,single_family,2018.0,341097.0,340940.0,0.9995,1710.0,199.38,1.0,4.0,2.0,2.0,2.0,2.0,"The chef's kitchen shines with granite counters, rich wood cabinets, stainless steel appliances, a pantry, and a large island with a breakfast bar. The primary suite features a private bath with dual sinks. Out back, enjoy a covered patio and low-maintenance yard."
85288,single_family,1958.0,440059.0,450094.0,1.0228,1340.0,335.89,1.0,3.0,2.0,2.0,2.0,,"With 3 bedrooms and 2 bathrooms, the thoughtfully designed layout is perfect for relaxing evenings or entertaining guests. Rich wood flooring, timeless tile, and an outdoor laundry area adds character and convenience."
85033,single_family,1974.0,299091.0,298905.0,0.9994,960.0,311.36,1.0,3.0,1.0,1.0,1.0,,"The new roof, fresh interior and exterior paint, new HVAC, and new appliances all contribute to the home's modern appeal and ease of maintenance. The covered patio is perfect for enjoying the outdoors, rain or shine."
85705,single_family,1948.0,254959.0,254912.0,0.9998,1080.0,236.03,1.0,3.0,2.0,2.0,2.0,,"Nestled in a quiet neighborhood and conveniently close to the I-10, this home offers 3 bedrooms, 2 bathrooms, and a bonus room with its own private entrance. Outside, a block wall along the front adds privacy, and an extra-long paved driveway provides ample parking."
85282,single_family,1971.0,688934.0,668074.0,0.9697,2300.0,290.47,1.0,6.0,3.0,3.0,3.0,,"The private backyard is an Arizona retreat with a sparkling pool, spa, and space for gatherings. Located in a quiet neighborhood just minutes from ASU, shopping, dining, and major freeways."
85283,single_family,1977.0,515081.0,520070.0,1.0097,1780.0,292.17,1.0,3.0,2.0,2.0,2.0,2.0,"The home features a remodeled kitchen, updated flooring, and dual-pane windows. Located next to Optimist Park and minutes from ASU, Mill Ave, Tempe Town Lake, and Old Town Scottsdale."
85120,single_family,2026.0,374903.0,423912.0,1.1307,1560.0,271.74,1.0,3.0,2.0,2.0,2.0,2.0,"The Diana single level 1558sq ft, 3 bed/2 bath adorable, energy efficient single level home in which you will find tile in all common areas, 9 foot ceilings and on trend extra bright white walls. Located close to the 24, 60 & 202."
85374,single_family,2000.0,590059.0,574288.0,0.9733,2280.0,251.88,1.0,3.0,2.0,2.0,2.0,2.0,"The Stonecrest model offers the ultimate escape to sunshine and serenity. Enjoy an open, light-filled layout with three spacious bedrooms and a relaxing primary suite with oversized bath. Step outside to warm desert evenings overlooking manicured fairways and water views."
85257,single_family,1961.0,624960.0,600064.0,0.9602,1750.0,342.89,1.0,3.0,3.0,2.0,2.0,1.0,"The Coveted Group's founder, Derrick Grahn, was instrumental in shaping the iconic Flora Farms in Los Cabos. The 3-bed 2.5-bath residence embodies a rare blend of organic elegance and modern restraint."
85249,single_family,2025.0,1269166.0,1235310.0,0.9733,4220.0,292.73,2.0,5.0,5.0,4.0,4.0,3.0,"The 40 acre Earnhardt Family Ranch and retreat right here within the City limits. Home features sizable car court, 5 Car Garage, 400 AMP Service, Two-Stage Heating/Cooling System."
85205,single_family,1969.0,330065.0,325553.0,0.9863,1280.0,254.34,1.0,2.0,2.0,1.0,1.0,,"The owner's suite boasts generous His-and-Hers closets for ultimate convenience. The enclosed sunroom provides a versatile space for work, relaxation, or fitness."
85387,single_family,2021.0,399940.0,400067.0,1.0003,1890.0,211.68,1.0,3.0,3.0,2.0,2.0,3.0,"The 3-bedroom, 2-bath, 3-car garage, and 3- car garage in Mirano, Desert Oasis, is a stunning curb appeal. Kitchen features rich chocolate-stained cabinets, generous counter space, stainless steel appliances, and a center island with a breakfast bar."
85340,single_family,2026.0,440903.0,440906.0,1.0,1960.0,224.95,1.0,4.0,3.0,2.0,2.0,2.0,"The Harlow at 5320 N 176th Lane in Allen Ranches Discovery is thoughtfully designed for comfort and connection. The serene primary suite features double sinks and a walk-in closet, offering a peaceful retreat. Three additional bedrooms share a full bath near the laundry and garage entry for added convenience."
85215,single_family,2003.0,414054.0,405072.0,0.9783,1500.0,270.05,1.0,3.0,2.0,2.0,2.0,2.0,"The bathrooms have been recently remodeled, fresh paint and flooring, new patio covering and paver patio with half grass half gravel backyard. Security door, and shade screens on all the windows."
85374,single_family,1996.0,299094.0,299081.0,1.0,1100.0,271.89,1.0,2.0,2.0,2.0,2.0,2.0,"The 2-Car Garage offers Built-In Cabinets, Washer, Dryer, and a Deep Utility Sink. A very Private Backyard includes an expanded Patio, Lighted Palm Trees, and Gas Bib for your Grill."
85326,single_family,2025.0,441084.0,440917.0,0.9996,2220.0,198.61,1.0,4.0,3.0,3.0,3.0,2.0,"Sunflower is the perfect home for those who want space, style, and flexibility all in one beautiful package. With 4 spacious bedrooms, 3 full bathrooms, and a 2.5-car garage, this layout offers both functionality and flexibility."
85257,single_family,1960.0,610093.0,560062.0,0.918,2340.0,239.34,1.0,4.0,2.0,2.0,2.0,,"The 4-bedroom, 2-bath home sits on one of the largest lots in the neighborhood with a private pool. The home features a cozy fireplace, a functional floor plan, and plenty of room to customize or expand."
85364,single_family,1973.0,264935.0,269912.0,1.0188,1400.0,192.79,,4.0,2.0,1.0,1.0,2.0,Located in a Cul de Sac Nice 4 Bedroom 2 Bath Pool Home in the heart of Yuma.
85648,single_family,2025.0,242445.0,241086.0,0.9944,1300.0,185.45,1.0,3.0,2.0,2.0,2.0,1.0,"The home features brand-new tile flooring throughout, creating a clean and cohesive feel. The kitchen stands out with stainless steel appliances, granite countertops, abundant counter space, a spacious island, ample cabinetry, and a walk-in pantry-perfect for cooking, entertaining, and everyday living."
85710,single_family,1959.0,249829.0,255322.0,1.022,1410.0,181.08,1.0,3.0,2.0,2.0,2.0,,"There is a 14' X 9' workshop with power, and a workbench and a 14’ X 12’ shed. Baths have had some updating. Porcelain tile in living areas."
85388,single_family,2007.0,,720992.0,,4790.0,150.52,2.0,,0.0,,,3.0,
85361,single_family,2022.0,345098.0,339931.0,0.985,1350.0,251.8,1.0,3.0,2.0,2.0,2.0,2.0,"Home for Sale in Wittmann, AZ. Enjoy privacy and convenience with a 2-car garage, RV gate and parking, and gated driveways."
85326,single_family,2003.0,344918.0,339085.0,0.9831,1420.0,238.79,1.0,3.0,2.0,2.0,2.0,2.0,"The primary suite offers a walk-in closet and full bath, while two secondary bedrooms and another full bath provide plenty of space. Additional highlights include a 2-car garage, low-maintenance landscaping, and convenient access to shopping, dining, schools, and I-10."
85032,single_family,2003.0,575098.0,574933.0,0.9997,1750.0,328.53,1.0,4.0,2.0,2.0,2.0,2.0,"Phoenix home offers inviting curb appeal with a lush grassy front yard, mature shade tree, and classic brick accents at the garage. Thoughtful updates include a water heater replaced in 2022, and an HVAC motor replaced in 2023. The primary suite offers a spacious walk-in closet and a private bath."
85321,single_family,1916.0,199088.0,185294.0,0.9307,1610.0,115.09,1.0,2.0,1.0,1.0,1.0,,"The 1916 stucco home offers an office, enclosed patios front and back, and a utility room with included appliances. Outside, enjoy a covered patio, two storage units, and an RV gate with parking."
85020,single_family,1959.0,,469919.0,,2330.0,201.68,1.0,,0.0,,,2.0,
85209,single_family,2000.0,428945.0,420092.0,0.9794,1700.0,247.11,1.0,3.0,2.0,2.0,2.0,2.0,"The Augusta Ranch is a golf community in Augusta, Georgia. The town is home to the Augusta Golf Community of Augusta."
85023,single_family,1977.0,400053.0,405064.0,1.0125,1340.0,302.29,1.0,3.0,2.0,2.0,2.0,2.0,"Beautifully updated 3-bedroom, 2-bath home tucked away on a cul-de-sac. The inviting living room features a cozy fireplace, creating a comfortable space to relax."
85621,single_family,1968.0,215052.0,197950.0,0.9205,1810.0,109.36,1.0,3.0,3.0,2.0,2.0,,Property has a Solar lease which is included in the sales price.
85747,single_family,2025.0,420510.0,420487.0,0.9999,2030.0,207.14,1.0,4.0,3.0,3.0,3.0,2.0,"The Balanced package includes Pebble cabinets, white-toned quartz countertops, large grey tile flooring, and neutral tan carpet. Located in the master-planned Alamar at Rocking K community, with access to award-winning Vail schools."
85024,single_family,1983.0,399840.0,399977.0,1.0003,1070.0,373.81,1.0,3.0,2.0,2.0,2.0,2.0,"The flexible floor plan includes two bedrooms plus a third room currently used as an office. Enjoy a spacious backyard with mature fruit trees and lush green landscaping. Ideal as a starter home, retirement retreat, or investment property."
85310,single_family,1993.0,992800.0,924901.0,0.9316,2880.0,321.15,1.0,3.0,3.0,2.0,2.0,3.0,"The home has been thoughtfully renovated throughout, featuring brand-new vinyl plank flooring, fresh interior and exterior paint in Sherwin-Williams Accessible Beige. The kitchen has been freshly painted white and enhanced with new hardware, creating a clean, timeless look."
86409,single_family,1991.0,,225081.0,,1290.0,174.48,1.0,,0.0,,,2.0,
85929,single_family,2024.0,1749902.0,1590091.0,0.9087,3000.0,530.03,2.0,3.0,3.0,3.0,3.0,,"The one-of-a-kind, fully custom home (completed in 2024) offers over 3,000 sq ft of living space. The property is perfectly set up for equestrian living with a large sanded turnout, a 50' round pen, a shaded structure, and even room to add a barn."
85053,single_family,1972.0,359816.0,359927.0,1.0003,1550.0,232.21,1.0,3.0,2.0,2.0,2.0,,The den has a footprint for a fourth bedroom and could easily be converted into a bedroom. This home has an extra large side yard and multiple sheds all included. The master bedroom has a spacious walk-in closet.
85747,single_family,2023.0,420055.0,420098.0,1.0001,2020.0,207.97,1.0,3.0,3.0,2.0,2.0,2.0,"Seller will credit buyer [PRICE REDACTED] towards BACKYARD LANDSCAPING! The primary suite offers a luxurious walk-in shower, dual-sink vanity with a built-in makeup vanity, and a generous walk- in closet."
85392,single_family,2002.0,349848.0,349903.0,1.0002,1560.0,224.3,2.0,3.0,3.0,2.0,2.0,2.0,"The kitchen is a chef's dream, featuring white cabinets, built-in appliances, and a breakfast bar. Upstairs, the large main bedroom offers vaulted ceilings, dual sinks and a walk-in closet. The backyard is an outdoor oasis with a covered patio and room for activities."
85742,single_family,2001.0,787570.0,777561.0,0.9873,3300.0,235.62,1.0,4.0,4.0,3.0,3.0,6.0,"The 4 bedroom, 3.5 bathroom features soaring high ceilings, an open & airy floor plan, and abundant natural light throughout. The property includes a rare 6 car garage, ideal for car enthusiasts, storage, a workshop, or recreational vehicles."
85324,single_family,1914.0,249933.0,225093.0,0.9006,2000.0,112.55,1.0,2.0,3.0,2.0,2.0,2.0,"The 2-bedroom, 2-bath home is nestled in a peaceful neighborhood. The property also boasts a large 2-car garage with a workshop. Both the front and back yards are fully fenced, providing privacy and security for outdoor activities and pets."
85128,single_family,1972.0,230066.0,229950.0,0.9995,1150.0,199.96,1.0,4.0,2.0,2.0,2.0,,"The inviting interior boasts clean lines that promote a modern feel, enhanced by a neutral palette, tons of natural light. The kitchen boasts SS appliances, quartz counters, subway tile backsplash, recessed lighting, and ample white cabinetry. The master suite has a barn door that opens to a full bathroom."
86327,single_family,2002.0,440076.0,434920.0,0.9883,1650.0,263.59,,3.0,2.0,2.0,2.0,3.0,"The 1,649 sq ft single-level home is located in the Prescott Country Club. The roof was replaced in 2024, and the home has been recently updated with new interior paint, flooring, lighting, and appliances. The main living area includes a gas fireplace and is open to the dining area."
85253,single_family,1978.0,2950056.0,2620072.0,0.8881,3150.0,831.77,2.0,3.0,3.0,3.0,3.0,2.0,"The original 4 bed, 3 bath, 3,154 sq ft hillside gem offers jaw-dropping panoramic views of Pinnacle Peak, Tom's Thumb, McDowell Mountain, and Four Peaks."
85705,single_family,1979.0,175056.0,156065.0,0.8915,1350.0,115.6,1.0,3.0,1.0,1.0,1.0,,"Fix up, existing 3-bedroom 1 bath with 2nd bath under construction. Extra room that can easily be converted into a 4-bedroom by adding a new door. Large lot with lots of potential."
85741,single_family,1982.0,,245097.0,,1610.0,152.23,1.0,,0.0,,,,
85308,single_family,1995.0,499900.0,500083.0,1.0004,2410.0,207.5,2.0,3.0,3.0,3.0,3.0,3.0,"Glendale home blends comfort and lifestyle with a grand staircase and a spacious upstairs suite. Outside, the backyard is built to enjoy-putting green, BBQ, and covered patio-perfect for relaxing or entertaining."
85641,single_family,2025.0,558771.0,524943.0,0.9395,2490.0,210.82,1.0,4.0,3.0,3.0,3.0,2.0,Mercury plan with Ranch elevation. Meet the epitome of modern living with four-bedrooms & three-baths that effortlessly blends style and functionality.
85143,single_family,2025.0,399893.0,400047.0,1.0004,1580.0,253.19,1.0,3.0,2.0,2.0,2.0,2.0,"The Violet at Skyline is a 1,567 sq ft single-story home with 3 bedrooms, 2 bathrooms, and a 2-car garage with Desert Modern charm. The layout shines with designer finishes from the Timeless Collection."
85086,single_family,2004.0,499933.0,509545.0,1.0192,1960.0,259.97,2.0,3.0,3.0,2.0,2.0,2.0,"The private deck off the primary bedroom is the perfect spot to enjoy morning coffee or Arizona sunsets. Recent big-ticket improvements include a new 2024 HVAC, a 2022 water heater, and professionally addressed roof repair."
85298,single_family,2006.0,749933.0,719935.0,0.96,4920.0,146.33,2.0,4.0,4.0,3.0,3.0,2.0,"Shamrock Estates, Shamrock, has a lush, manicured front yard, RV gate, 3-car tandem garage with built-ins, and exceptional curb appeal."
85033,single_family,1978.0,299054.0,245053.0,0.8194,1450.0,169.0,1.0,3.0,2.0,2.0,2.0,,"4 bedroom, 2 bathroom 1970s Maryvale home, for sale. Property needs renovating and is being sold in it's current AS-IS condition."
85234,single_family,1995.0,549829.0,549963.0,1.0002,2380.0,231.08,2.0,3.0,3.0,2.0,2.0,3.0,"The private backyard showcases a refreshing pool/spa perfect for enjoying Arizona sunsets. The property is conveniently located near shopping, dining, parks, golf, and local amenities."
85383,single_family,2017.0,574925.0,574911.0,1.0,1770.0,324.81,1.0,4.0,2.0,2.0,2.0,2.0,"The 4-bedroom, 2-bathroom home is located in the prestigious gated community of Rock Springs. The spacious kitchen features upgraded 42'' maple cabinetry, stainless steel appliances, granite countertops, and a walk-in pantry."
85085,single_family,2004.0,485083.0,483906.0,0.9976,2160.0,224.03,1.0,4.0,3.0,3.0,3.0,2.0,The home was original to the 2005 purchase date with the only improvement being exterior paint required by the HOA. The tenant had a long term lease and tenants rights.
86315,single_family,2025.0,415058.0,414910.0,0.9996,1470.0,282.25,,3.0,2.0,2.0,2.0,2.0,"Point of View Community is a new single-story home in Point ofview Community. The kitchen, dining area, and great room connect seamlessly for keeping an eye on dinner while catching up with family or hosting friends."
86005,single_family,1996.0,499841.0,484925.0,0.9702,390.0,1243.4,1.0,3.0,2.0,2.0,2.0,1.0,"The roof is just 5 years old, the furnace is only 2 years old and there's a newer A/C system to keep you cool in the summer months. There's a large shed perfect for extra storage, hobbies, or a workshop."
85340,single_family,2025.0,440062.0,440075.0,1.0,2000.0,220.04,1.0,3.0,3.0,2.0,2.0,3.0,"This home is a DOE zero ready home and includes full sheer walls, tankless water heater, 2 x 6 construction with spray foam insulation with cathedral insulation."
85305,single_family,2025.0,608043.0,602402.0,0.9907,3130.0,192.46,2.0,4.0,4.0,3.0,3.0,2.0,"Stonehaven Encore in Glendale is a master-planned community filled with fun. The loft is yours to design-a cozy lounge, playroom, or study."
85048,single_family,1988.0,1085057.0,1084948.0,0.9999,2820.0,384.73,2.0,5.0,4.0,3.0,3.0,3.0,
85355,single_family,2026.0,461072.0,460894.0,0.9996,1780.0,258.93,1.0,3.0,2.0,2.0,2.0,2.0,"Stonebridge Manor offers 1,777 sq. ft. of thoughtfully designed single-story living that beautifully balances comfort, style, and functionality. The charming Farmhouse-style exterior showcases a paver driveway and a 2-car garage, creating an inviting first impression."
85326,single_family,2006.0,,310086.0,,2830.0,109.57,2.0,,0.0,,,2.0,
85142,single_family,2024.0,,800069.0,,2760.0,289.88,,,0.0,,,,
85131,single_family,2026.0,295057.0,294928.0,0.9996,1680.0,175.55,1.0,4.0,2.0,2.0,2.0,2.0,"1,685 sq ft, single-level home features 4 bedrooms and 2 bathrooms. The kitchen flows seamlessly into the spacious great room, making it ideal for both entertaining and everyday living. The private primary suite offers a generous walk-in closet for added comfort."
85658,single_family,2026.0,868581.0,868553.0,1.0,2770.0,313.56,1.0,3.0,4.0,3.0,3.0,3.0,"Open Geatroom becomes the central hub of this home with dining area & spacious kitchen. Gourmet Kitchen features center island, walk-in pantry, quartz counters, tile backsplash, gas cooktop, electric oven & microwave. Convenient Stop-n-Drop area adds organization & a place to charge your devices."
86426,single_family,2026.0,502399.0,505899.0,1.007,1970.0,256.8,1.0,4.0,2.0,1.0,2.0,3.0,"The ""Flamingo"" Model 1,971 SF home will be the ""Famingo"" model 1, 971SF home with 4 Bedrooms, 2 Bathrooms. The garage will have 3 bays with 2 bays 30' deep."
85022,single_family,1973.0,799086.0,759939.0,0.951,2480.0,306.43,1.0,4.0,2.0,2.0,2.0,4.0,"Phoenix, Arizona, is a rare find in the highly regarded Paradise Valley Unified School District. 4bed, 2bath, 2,477sqft set on nearly half an acre in a prime Moon Valley location. The roomy interior provides flexibility for family living or guest accommodation."
85262,single_family,2026.0,899960.0,895065.0,0.9946,2660.0,336.49,1.0,3.0,3.0,3.0,3.0,4.0,"Iron Craft Homes' new home spans 1.13 acres in Rio Verde Foothills with mountain views and abundant natural light throughout. A 50' RV garage with 50-amp service and EV capability, plus a separate two-car garage, provides ample space for an RV, off-road toys, trailers, or a workshop."
85326,single_family,2005.0,299979.0,299950.0,0.9999,1420.0,211.23,1.0,3.0,2.0,2.0,2.0,2.0,"Inviting 1-story home features 3 bedrooms and 2 bathrooms with functional, easy-living layout. The kitchen offers a convenient breakfast bar for everyday meals. The 2-car garage adds practical storage and parking."
85387,single_family,2026.0,798947.0,824925.0,1.0325,2400.0,343.72,1.0,4.0,3.0,3.0,3.0,2.0,"The design includes great room, gourmet kitchen with quartz countertops, plank tile flooring throughout. The master suite features a walkthrough primary closet that leads directly to the laundry room for maximized efficiency."
86406,single_family,1987.0,419081.0,380074.0,0.9069,2280.0,166.7,1.0,0.0,,,,2.0,Handyman's Special. Investors dream.
85648,single_family,2005.0,,372434.0,,2230.0,167.01,1.0,,0.0,,,,
85326,single_family,2025.0,399894.0,399932.0,1.0001,2350.0,170.18,1.0,4.0,3.0,3.0,3.0,2.0,"The Lark floorplan offers a single-story layout with 4 bedrooms, 3 bathrooms, PLUS a versatile flex space. Bedroom 4 includes its own private bath and walk-in closet."
85706,single_family,1971.0,250052.0,247099.0,0.9882,1040.0,237.6,1.0,3.0,2.0,2.0,2.0,,"Beautifully maintained 3-bedroom, 2-bath home on a spacious corner lot. This property offers room for custom landscaping, outdoor living, and/or RV parking. Conveniently located near schools, shopping, and everyday amenities."
85018,single_family,1953.0,,2450084.0,,1350.0,1814.88,1.0,,0.0,,,1.0,
85345,single_family,1955.0,,195074.0,,570.0,342.24,1.0,,0.0,,,,
85387,single_family,2008.0,350085.0,350086.0,1.0,1670.0,209.63,1.0,3.0,2.0,2.0,2.0,2.0,"Eat-in-Kitchen has plenty of cabinetry and a generous pantry for all your dining needs. 18' tile throughout all main living areas, new carpeting in bedrooms, house has recently been painted."
